CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
07-10-0031-46,07-011,SOLOLA,PANAJACHEL,COLEGIO PRIVADO TECHNICIENCIA DEL LAGO,CALLE PRINCIPAL 0-72 ZONA 2,77620035.0,PORFIRIO GEREMIAS PAR CHAVAJAY,OLGA YESENIA ROSALES ORDONEZ DE PAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SOLOLA
07-10-0032-46,07-011,SOLOLA,PANAJACHEL,"LICEO EVANGELICO ""EBEN-EZER""",0 CALLE 0-22 ZONA 1,77622043.0,PORFIRIO GEREMIAS PAR CHAVAJAY,MILDRED REBECA HERNANDEZ CHAVEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SOLOLA
07-10-0035-46,07-011,SOLOLA,PANAJACHEL,LICEO DEL LAGO,"4TA. CALLE 3-68, ZONA 2",77620631.0,PORFIRIO GEREMIAS PAR CHAVAJAY,SONIA MARITZA ANLEU PEREZ DE CALDERON,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLA
07-10-0036-46,07-011,SOLOLA,PANAJACHEL,LICEO DEL LAGO,"4TA. CALLE 3-68, ZONA 2",77620631.0,PORFIRIO GEREMIAS PAR CHAVAJAY,SONIA MARITZA ANLEU PEREZ DE CALDERON,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLA
07-10-0037-46,07-011,SOLOLA,PANAJACHEL,PANAJACHEL COLEGIO INTERNACIONAL,2DA. AVENIDA (VP) 4-33 ZONA 1,36179676.0,PORFIRIO GEREMIAS PAR CHAVAJAY,ABNER ISAIAS SAMINES QUECHE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLA
07-10-0038-46,07-011,SOLOLA,PANAJACHEL,COLEGIO MIXTO LICEO PANAJACHEL,"CALLE PRINCIPAL FRENTE AL PARQUE MUNICIPAL, ZONA 01",55693589.0,PORFIRIO GEREMIAS PAR CHAVAJAY,JUANA XON XON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SOLOLA
07-10-0041-46,07-011,SOLOLA,PANAJACHEL,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,0 AVENIDA 3-03 ZONA 4,77621417.0,PORFIRIO GEREMIAS PAR CHAVAJAY,NANCY GABRIELA YOXON CUMES,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SOLOLA
07-10-0043-46,07-011,SOLOLA,PANAJACHEL,COLEGIO POR MADUREZ TIJAX,CALLE PRINCIPAL ZONA 1,55693589.0,PORFIRIO GEREMIAS PAR CHAVAJAY,JUANA XON XON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),SOLOLA
07-10-0701-46,07-011,SOLOLA,PANAJACHEL,COLEGIO SAN FRANCISCO,2A. AVENIDA (V.P.) 1-43 ZONA 1,77626164.0,PORFIRIO GEREMIAS PAR CHAVAJAY,DIEGO FRANCISCO COSME RECINOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLA
07-10-2418-46,07-011,SOLOLA,PANAJACHEL,"LICEO URRUTIA CEEP, CENTRO EDUCATIVO EXPERIMENTAL Y PROFESIONAL",1A. CALLE 0-45 ZONA 1,40527345.0,PORFIRIO GEREMIAS PAR CHAVAJAY,ELENA PATRICIA ORELLANA URRUTIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLA
07-10-2419-46,07-011,SOLOLA,PANAJACHEL,"LICEO URRUTIA CEEP, CENTRO EDUCATIVO EXPERIMENTAL Y PROFESIONAL",1A. CALLE 0-45 ZONA 1,40527345.0,PORFIRIO GEREMIAS PAR CHAVAJAY,ELENA PATRICIA ORELLANA URRUTIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLA
07-10-2484-46,07-011,SOLOLA,PANAJACHEL,COLEGIO PRIVADO TECHNICIENCIA DEL LAGO,CALLE PRINCIPAL 0-72 ZONA 2,77620035.0,PORFIRIO GEREMIAS PAR CHAVAJAY,OLGA YESENIA ROSALES ORDONEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLA
07-10-3037-46,07-011,SOLOLA,PANAJACHEL,COLEGIO MIXTO LICEO PANAJACHEL,,55693589.0,PORFIRIO GEREMIAS PAR CHAVAJAY,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DOMINICAL,SOLOLA
07-10-3038-46,07-011,SOLOLA,PANAJACHEL,COLEGIO MIXTO JUAN PABLO II,CALLE DE LOS ARBOLES,77620346.0,PORFIRIO GEREMIAS PAR CHAVAJAY,LUCIA EUGENIA XON CORADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLA
07-10-3075-46,07-011,SOLOLA,PANAJACHEL,COLEGIO ACADEMIA MULTICULTURAL ATITLAN,1A. AVENIDA 0-68 ZONA 2,77620490.0,PORFIRIO GEREMIAS PAR CHAVAJAY,LUCIA EUGENIA XON CORADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLA
07-12-0007-46,07-023,SOLOLA,SAN ANTONIO PALOPO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA-INED-,ALDEA AGUA ESCONDIDA,31869860.0,EDWIN WILFREDO AJCALON YAXON,ALEX NEHEMIAS SACUJ MORALES,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLA
07-13-0016-46,07-030,SOLOLA,SAN LUCAS TOLIMAN,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,AVENIDA PAVARROTTI FINAL,50181471.0,ABRAHAM ALBERTO COSIGUA MEJIA,EDGAR ROLANDO URIZAR LEC,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLA
07-13-0027-46,07-030,SOLOLA,SAN LUCAS TOLIMAN,CENTRO DE ESTUDIOS AVANZADOS,3AV. 5-75 ZONA 1 CALZADA LA PAZ,77220700.0,ABRAHAM ALBERTO COSIGUA MEJIA,---,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLA
07-13-0028-46,07-030,SOLOLA,SAN LUCAS TOLIMAN,CENTRO DE ESTUDIOS AVANZADOS,3AV. 5-75 ZONA 1 CALZADA LA PAZ,77220700.0,ABRAHAM ALBERTO COSIGUA MEJIA,---,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLA
07-13-0029-46,07-030,SOLOLA,SAN LUCAS TOLIMAN,CENTRO DE ESTUDIOS AVANZADOS,3AV. 5-75 ZONA 1 CALZADA LA PAZ,77220700.0,ABRAHAM ALBERTO COSIGUA MEJIA,---,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SOLOLA
07-13-0037-46,07-030,SOLOLA,SAN LUCAS TOLIMAN,CENTRO EDUCATIVO SANTO DOMINGO,5TA. CALLE 6-79 ZONA 1,77220266.0,ABRAHAM ALBERTO COSIGUA MEJIA,JORGE HUMBERTO VELIZ NAVICHOC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),SOLOLA
07-13-0038-46,07-030,SOLOLA,SAN LUCAS TOLIMAN,CENTRO EDUCATIVO SANTO DOMINGO,5TA. CALLE 6-79 ZONA 1,77220266.0,ABRAHAM ALBERTO COSIGUA MEJIA,JORGE HUMBERTO VELIZ NAVICHOC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLA
07-13-0046-46,07-030,SOLOLA,SAN LUCAS TOLIMAN,INSTITUTO MIXTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA,PARCELAMIENTO PAMPOJILA,58900781.0,ABRAHAM ALBERTO COSIGUA MEJIA,GERARDO MORALES CUJ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLA
07-13-0331-46,07-030,SOLOLA,SAN LUCAS TOLIMAN,ESCUELA NACIONAL DE CIENCIAS COMERCIALES 'CARLOTA RAPHAEL DE DIAZ',5A. CALLE 5-65 ZONA 1,77220200.0,ABRAHAM ALBERTO COSIGUA MEJIA,JUAN AUSTREBERTO JUAREZ ORDONEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLA
07-13-2708-46,07-030,SOLOLA,SAN LUCAS TOLIMAN,COLEGIO INTEGRAL TOLIMAN,7A. AVENIDA 1-58 ZONA 1,77930645.0,ABRAHAM ALBERTO COSIGUA MEJIA,CRUZ MENDOZA YAXON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLA
07-13-2869-46,07-030,SOLOLA,SAN LUCAS TOLIMAN,CENTRO EDUCATIVO SANTO DOMINGO,5TA. CALLE 6-79 ZONA 1,77220266.0,ABRAHAM ALBERTO COSIGUA MEJIA,JORGE HUMBERTO VELIZ NAVICHOC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SOLOLA
07-15-0005-46,07-021,SOLOLA,SAN PABLO LA LAGUNA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,2DA. AVENIDA 4-60 ZONA 2,35310445.0,ADA LORENA HERNANDEZ AGUILAR,---,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLA
07-15-0012-46,07-021,SOLOLA,SAN PABLO LA LAGUNA,CENTRO EDUCATIVO COMUNITARIO DE FORMACION INTEGRAL SAN PABLO,3RA AVENIDA 1-68 ZONA 1,52665797.0,ADA LORENA HERNANDEZ AGUILAR,IRTMA BEDALIA RATZAN QUIACAIN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SOLOLA
07-16-0004-46,07-021,SOLOLA,SAN MARCOS LA LAGUNA,"INSTITUTO TECNOLOGICO COMUNITARIO MARQUENSE ""ITCOM""",SAN MARCOS LA LAGUNA,57274128.0,ADA LORENA HERNANDEZ AGUILAR,VICTOR QUICHE AJCHE,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLA
07-17-0012-46,07-028,SOLOLA,SAN JUAN LA LAGUNA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,0 CALLE A CANTON XE KAQASIIWAAN ZONA 1,54120573.0,AMARILIS EVELYN SALANIC SAC,FRANCISCO JAVIER UJPAN HERNANDEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLA
07-17-0027-46,07-028,SOLOLA,SAN JUAN LA LAGUNA,LICEO SISTEMATICO INTEGRAL -LISI-,CANTON CHI NIMAYA,47363428.0,AMARILIS EVELYN SALANIC SAC,PEDRO SANTIAGO CUC CHOLOTIO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLA
07-17-0028-46,07-028,SOLOLA,SAN JUAN LA LAGUNA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,0 CALLE A CANTON XE KAQASIIWAAN ZONA 1,54120573.0,AMARILIS EVELYN SALANIC SAC,FRANCISCO JAVIER UJPAN HERNANDEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SOLOLA
07-17-2619-46,07-028,SOLOLA,SAN JUAN LA LAGUNA,"CENTRO EDUCATIVO INTEGRAL MAYA TZ'UTUJIL ""OSCAR AZMITIA""",CANTON PANOXTI,58324172.0,AMARILIS EVELYN SALANIC SAC,-,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLA
07-17-3023-46,07-013,SOLOLA,SAN JUAN LA LAGUNA,LICEO SISTEMATICO INTEGRAL LISI,COLONIA NUEVA ESPERANZA,58050639.0,MANUEL EDUARDO CHOLOTIO COCHE,LUCAS CHOLOTIO PEREZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),SOLOLA
07-18-0008-46,07-013,SOLOLA,SAN PEDRO LA LAGUNA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,4A. AVENIDA D 5-35 ZONA 2 CANTON CHUACANTE,54844813.0,MANUEL EDUARDO CHOLOTIO COCHE,JUAN NORBERTO GONZALEZ YOJCOM,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLA
07-18-0017-46,07-013,SOLOLA,SAN PEDRO LA LAGUNA,COLEGIO EVANGELICO BILINGUE HOLANDES,SAN PEDRO LA LAGUNA,59601419.0,MANUEL EDUARDO CHOLOTIO COCHE,ERWIN DANIEL UJPAN UJPAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLA
07-18-0019-46,07-013,SOLOLA,SAN PEDRO LA LAGUNA,"COLEGIO PRE-UNIVERSITARIO ""DANIEL CAMPA ROSALES""",2DA AVENIDA 1-52 ZONA 4,57171223.0,MANUEL EDUARDO CHOLOTIO COCHE,MIGUEL ANGEL SUNU CORTEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLA
07-18-0020-46,07-013,SOLOLA,SAN PEDRO LA LAGUNA,COLEGIO PRE- UNIVERSITARIO DANIEL CAMPA ROSALES,2DA. AVENIDA 1-52 ZONA 4,57171223.0,MANUEL EDUARDO CHOLOTIO COCHE,ANDRES MOISES CHIPIR POP,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLA
07-18-0022-46,07-013,SOLOLA,SAN PEDRO LA LAGUNA,COLEGIO DE FORMACION TECNOLOGICA,7A. AVENIDA 2-20 ZONA 2,77218193.0,MANUEL EDUARDO CHOLOTIO COCHE,ONELIA EVARISTA POP PEREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,VIRTUAL A DISTANCIA,SOLOLA
07-18-0026-46,07-013,SOLOLA,SAN PEDRO LA LAGUNA,COLEGIO PRIVADO EVANGELICO BETHEL,"6A. AVENIDA ""A"" 4-44 ZONA 2",47402226.0,MANUEL EDUARDO CHOLOTIO COCHE,ESDRAS SAMUEL MEJIA QUEJU,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLA
07-18-0027-46,07-013,SOLOLA,SAN PEDRO LA LAGUNA,COLEGIO PRIVADO EVANGELICO BETHEL,"6A. AVENIDA ""A"" 4-44, ZONA 2",47402226.0,MANUEL EDUARDO CHOLOTIO COCHE,ESDRAS SAMUEL MEJIA QUEJU,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SOLOLA
07-18-1992-46,07-013,SOLOLA,SAN PEDRO LA LAGUNA,CENTRO EDUCATIVO COMUNITARIO TZ'UTUJIL,6A. AVENIDA 6-39 ZONA 3 CANTON CHUASANAHI,42207299.0,MANUEL EDUARDO CHOLOTIO COCHE,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLA
07-18-3112-46,07-013,SOLOLA,SAN PEDRO LA LAGUNA,INSTITUTO MIXTO DE EDUCACION BASICA Y DIVERSIFICADO POR COOPERATIVA LUISA Y BENJAMIN PAUL,"6A. AVENIDA 6-39 ZONA 3, CANTON CHUASANAHI",77218343.0,MANUEL EDUARDO CHOLOTIO COCHE,HUGO DIEGO TUCH PETZEY,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLA
07-19-0019-46,07-015,SOLOLA,SANTIAGO ATITLAN,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CANTON PANUL,77217729.0,JUAN POP CHAVAJAY,SANTIAGO SISAY SAPALU,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLA
07-19-0032-46,07-015,SOLOLA,SANTIAGO ATITLAN,"INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA ATITLAN ""CEDUCA""",CANTON XECHIVOY,77217024.0,JUAN POP CHAVAJAY,PEDRO MENDOZA IXBALAN,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLA
07-19-0034-46,07-015,SOLOLA,SANTIAGO ATITLAN,LICEO CRISTIANO ISRAELI,CANTON TZANJUYU,77217261.0,JUAN POP CHAVAJAY,PEDRO SOSOF QUIEJU,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLA
07-19-0035-46,07-015,SOLOLA,SANTIAGO ATITLAN,LICEO TECNOLOGICO BILINGUE,CANTON XECHIVOY,77217118.0,JUAN POP CHAVAJAY,ANA WALQUIRIA VILLAGRAN ORDONEZ,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLA
07-19-0036-46,07-015,SOLOLA,SANTIAGO ATITLAN,LICEO TECNOLOGICO BILINGUE,CANTON XECHIVOY,77217118.0,JUAN POP CHAVAJAY,GABRIEL FELIPE MENDEZ GUTIERREZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLA
07-19-0051-46,07-015,SOLOLA,SANTIAGO ATITLAN,LICEO INTEGRAL SANTIAGUITO -LINSA-,CANTON PACHICHAJ,77217550.0,JUAN POP CHAVAJAY,GASPAR REANDA PABLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLA
07-19-0060-46,07-015,SOLOLA,SANTIAGO ATITLAN,INSTITUTO MIXTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA,ALDEA CERRO DE ORO,49945006.0,JUAN POP CHAVAJAY,VICTOR BARAN GUOZ,DIVERSIFICADO,COOPERATIVA,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLA
07-19-0065-46,07-015,SOLOLA,SANTIAGO ATITLAN,ESCUELA NORMAL BILINGUE INTERCULTURAL / KITIJOB'AL TIJOONELAA' TZ'UTUJILAA',COMUNIDAD CHUKMUK,58165683.0,JUAN POP CHAVAJAY,JOSE MIGUEL POP TZINA,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLA
07-19-2765-46,07-015,SOLOLA,SANTIAGO ATITLAN,ESCUELA NORMAL BILINGUE INTERCULTURAL / KITIJOB'AL TIJOONELAA' TZ'UTUJILAA',COMUNIDAD DE CHUKMUK,58165683.0,JUAN POP CHAVAJAY,JOSE MIGUEL POP TZINA,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,BILINGUE,DOBLE,DIARIO(REGULAR),SOLOLA
