CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
22-02-2460-46,22-037,JUTIAPA,EL PROGRESO,LICEO EVANGELICO HOREB,1A. AVENIDA A 6-43 ZONA 2,45358275.0,REMBERTO RECINOS SARCENO,--,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-03-0011-46,22-010,JUTIAPA,SANTA CATARINA MITA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO EL BARREAL,41723310.0,KEVIN DANIEL SANDOVAL SALVADOR,NOE HERNANDEZ LINARES HECTOR,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-03-0021-46,22-032,JUTIAPA,SANTA CATARINA MITA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO EL BARREAL,78883484.0,NANSI ROSMERY MARTINEZ BARRIENTOS DE ORTIZ,MARLON DANILO ORTIZ POLANCO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-03-0026-46,22-032,JUTIAPA,SANTA CATARINA MITA,"INSTITUTO TECNICO INDUSTRIAL ""HENRY FORD""",BARRIO EL BARREAL,78883379.0,NANSI ROSMERY MARTINEZ BARRIENTOS DE ORTIZ,LUDWING RONALDO SANTOS ALARCON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-03-0028-46,22-032,JUTIAPA,SANTA CATARINA MITA,INSTITUTO PARTICULAR CATARINECO,BARRIO LA ERMITA,53673753.0,NANSI ROSMERY MARTINEZ BARRIENTOS DE ORTIZ,JOSE DANIEL PALMA OSORIO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-03-0029-46,22-032,JUTIAPA,SANTA CATARINA MITA,"INSTITUTO TECNICO INDUSTRIAL ""HENRY FORD""",BARRIO EL BARREAL,78883379.0,NANSI ROSMERY MARTINEZ BARRIENTOS DE ORTIZ,SUCELY ALEJANDRINA ORTIZ LEIVA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-03-0030-46,22-032,JUTIAPA,SANTA CATARINA MITA,"INSTITUTO TECNICO INDUSTRIAL ""HENRY FORD""",BARRIO EL BARRIAL,78883379.0,NANSI ROSMERY MARTINEZ BARRIENTOS DE ORTIZ,LUDWING RONALDO SANTOS ALARCON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-03-0032-46,22-010,JUTIAPA,SANTA CATARINA MITA,CENTRO EDUCATIVO MUNICIPAL DE DIVERSIFICADO,ALDEA HORCONES,50312945.0,KEVIN DANIEL SANDOVAL SALVADOR,FARLEEN SAUDY RUSTRIAN MARTINEZ,DIVERSIFICADO,MUNICIPAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-03-0033-46,22-032,JUTIAPA,SANTA CATARINA MITA,INSTITUTO TECNICO INDUSTRIAL HENRY FORD,BARRIO EL BARREAL,78883379.0,NANSI ROSMERY MARTINEZ BARRIENTOS DE ORTIZ,SUCELY ALEJANDRINA ORTIZ LEIVA DE REYES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
22-03-0034-46,22-032,JUTIAPA,SANTA CATARINA MITA,"COLEGIO PARTICULAR MIXTO EVANGELICO ""SHALOM""",BARRIO LA JAVIA,30042843.0,NANSI ROSMERY MARTINEZ BARRIENTOS DE ORTIZ,LONDY DAMARIS GONZALEZ DUQUE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-03-0037-46,22-032,JUTIAPA,SANTA CATARINA MITA,"INSTITUTO TECNICO INDUSTRIAL ""HENRY FORD""",BARRIO EL BARREAL,79143685.0,NANSI ROSMERY MARTINEZ BARRIENTOS DE ORTIZ,LUDWING RONALDO SANTOS ALARCON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),JUTIAPA
22-03-1943-46,22-010,JUTIAPA,SANTA CATARINA MITA,LICEO 'SANTA CATARINA',BARRIO EL CENTRO,78883148.0,KEVIN DANIEL SANDOVAL SALVADOR,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-03-2317-46,22-032,JUTIAPA,SANTA CATARINA MITA,INSTITUTO TECNICO INDUSTRIAL 'HENRY FORD',BARRIO EL BARREAL,78883379.0,NANSI ROSMERY MARTINEZ BARRIENTOS DE ORTIZ,.,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),JUTIAPA
22-04-0023-46,22-011,JUTIAPA,AGUA BLANCA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO TECUAN,53579413.0,RUTH CAROLINA SANABRIA ORELLANA,HUGO LEONEL NOGUERA AGUILAR,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-04-0030-46,22-012,JUTIAPA,AGUA BLANCA,COLEGIO PARTICULAR MIXTO AGUABLANQUENSE,BARRIO LAS CASITAS,56250674.0,YELBELY ROXANA VEGA DONADO,DONALD WILFREDO AGUIRRE GUERRA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-04-0035-46,22-011,JUTIAPA,AGUA BLANCA,LICEO JUAN PABLO II,BARRIO EL CENTRO,78683457.0,RUTH CAROLINA SANABRIA ORELLANA,RAUL FRANCISCO GUTIERREZ ORTIZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-04-0038-46,22-012,JUTIAPA,AGUA BLANCA,LICEO JUAN PABLO II,BARRIO EL CENTRO,78683457.0,YELBELY ROXANA VEGA DONADO,CARLOS OSMIN ORELLANA VICENTE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-04-0047-46,22-011,JUTIAPA,AGUA BLANCA,LICEO JUAN PABLO II,BARRIO EL CENTRO,47399729.0,RUTH CAROLINA SANABRIA ORELLANA,CARLOS OSMIN ORELLANA VICENTE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),JUTIAPA
22-04-2085-46,22-012,JUTIAPA,AGUA BLANCA,INSTITUTO DIVERSIFICADO POR COOPERATIVA,AGUA BLANCA,49494159.0,YELBELY ROXANA VEGA DONADO,ERIKA PIEDAD GUERRA MENDEZ,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-04-2086-46,22-012,JUTIAPA,AGUA BLANCA,COLEGIO PARTICULAR MIXTO AGUABLANQUENSE,AGUA BLANCA,78683296.0,YELBELY ROXANA VEGA DONADO,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-05-0024-46,22-016,JUTIAPA,ASUNCION MITA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO CENTRAL,56947315.0,LESVIA YADIRA TEO OLIVA DE ALDANA,---,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
22-05-0044-46,22-002,JUTIAPA,ASUNCION MITA,COLEGIO INTEGRAL SAGRADA FAMILIA,"2 CALLE Y 6A. AV. ZON 2, BARRIO CENTRAL",78460481.0,CARLOS HUMBERTO CRUZ ALAY,LIDIA ALVAREZ MAZARIEGOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-05-0057-46,22-017,JUTIAPA,ASUNCION MITA,"INSTITUTO PARTICULAR MIXTO ""MARIA CHINCHILLA""",BARRIO LA FEDERAL,78457668.0,SANDRA PATRICIA LOPEZ DE CAMBARA,SILVIA ERNESTINA MARTINEZ NAVAS DE TOBAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-05-0058-46,22-017,JUTIAPA,ASUNCION MITA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO CENTRAL,56947315.0,SANDRA PATRICIA LOPEZ DE CAMBARA,ZOILA ELENA MARTINEZ TRUJILLO DE MORALES,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-05-0059-46,22-017,JUTIAPA,ASUNCION MITA,INSTITUTO TECNICO INDUSTRIAL HENRY FORD,BARRIO LA PAZ,78460721.0,SANDRA PATRICIA LOPEZ DE CAMBARA,NESTOR GONZALO RODRIGUEZ COLINDRES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-05-0061-46,22-017,JUTIAPA,ASUNCION MITA,COLEGIO INTEGRAL SAGRADA FAMILIA,BARRIO EL CALVARIO,78460481.0,SANDRA PATRICIA LOPEZ DE CAMBARA,LAURA YUBIXA MONROY DE GUERRA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-05-0062-46,22-009,JUTIAPA,ASUNCION MITA,ESCUELA TECNICA VOCACIONAL,KM. 147.5 CARRETERA INTERAMERICANA,78459883.0,GAUDY YADIRA ISABEL IXCHOP AMBROCIO,HELEN ROXANA PALMA CENTES,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),JUTIAPA
22-05-0063-46,22-017,JUTIAPA,ASUNCION MITA,"""LICEO TIUCAL""",ALDEA TIUCAL,58248115.0,SANDRA PATRICIA LOPEZ DE CAMBARA,HEIDI CAROLINA OROZCO ORELLANA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
22-05-0065-46,22-009,JUTIAPA,ASUNCION MITA,ESCUELA TENICA VOCACIONAL,KM. 147 147.50 CARRETERA INTERAMERICANA,78459883.0,GAUDY YADIRA ISABEL IXCHOP AMBROCIO,HELEN ROXANA PALMA CENTES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
22-05-0071-46,22-009,JUTIAPA,ASUNCION MITA,CENTRO EDUCATIVO DE INFORMATICA,BARRIO LA DEMOCRACIA,58538798.0,GAUDY YADIRA ISABEL IXCHOP AMBROCIO,ASTRID ROCIO SALAZAR GARCIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),JUTIAPA
22-05-0073-46,22-017,JUTIAPA,ASUNCION MITA,"INSTITUTO PARTICULAR MIXTO ""MARIA CHINCHILLA""",BARRIO LA FEDERAL,78457668.0,SANDRA PATRICIA LOPEZ DE CAMBARA,SILVIA ERNESTINA MARTINEZ NAVAS DE TOBAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),JUTIAPA
22-05-0077-46,22-017,JUTIAPA,ASUNCION MITA,INSTITUTO TECNICO INDUSTRIAL HENRY FORD,BARRIO LA PAZ,50187691.0,SANDRA PATRICIA LOPEZ DE CAMBARA,NESTOR GONZALO RODRIGUEZ COLINDRES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),JUTIAPA
22-05-0302-46,22-017,JUTIAPA,ASUNCION MITA,"INSTITUTO PARTICULAR MIXTO ""MARIA CHINCHILLA""",BARRIO LA FEDERAL,78457668.0,SANDRA PATRICIA LOPEZ DE CAMBARA,SILVIA ERNESTINA MARTINEZ NAVAS DE TOBAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-05-1437-46,22-017,JUTIAPA,ASUNCION MITA,ESCUELA DE CIENCIAS COMERCIALES POR COOPERATIVA,ALDEA TIUCAL,78744300.0,SANDRA PATRICIA LOPEZ DE CAMBARA,MIRIAM LETICIA BOJORQUEZ LEMUS,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
22-05-1596-46,22-017,JUTIAPA,ASUNCION MITA,INSTITUTO PARTICULAR MIXTO MARIA CHINCHILLA,BARRIO LA FEDERAL,78457668.0,SANDRA PATRICIA LOPEZ DE CAMBARA,SILVIA ERNESTINA MARTINEZ NAVAS DE TOBAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
22-05-1610-46,22-009,JUTIAPA,ASUNCION MITA,INSTITUTO PARTICULAR MIXTO NUESTRA SENORA DE LA ASUNCION,BARRIO LA PAZ,78459147.0,GAUDY YADIRA ISABEL IXCHOP AMBROCIO,JULIA ALICIA GARCIA RAMIREZ DE PALMA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
22-05-2078-46,22-017,JUTIAPA,ASUNCION MITA,INSTITUTO TECNICO INDUSTRIAL HENRY FORD,BARRIO CENTRAL,41105508.0,SANDRA PATRICIA LOPEZ DE CAMBARA,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),JUTIAPA
22-05-2080-46,,JUTIAPA,ASUNCION MITA,COLEGIO PARTICULAR MIXTO 'EL CARMEN',BARRIO CENTRAL,78457023.0,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-05-2212-46,22-009,JUTIAPA,ASUNCION MITA,CENTRO EDUCATIVO DE INFORMATICA,BARRIO LA DEMOCRACIA,58538798.0,GAUDY YADIRA ISABEL IXCHOP AMBROCIO,--,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-05-2214-46,22-009,JUTIAPA,ASUNCION MITA,CENTRO EDUCATIVO DE INFORMATICA (POR MADUREZ),BARRIO LA DEMOCRACIA,58538798.0,GAUDY YADIRA ISABEL IXCHOP AMBROCIO,ASTRID ROCIO SALAZAR GARCIA DE TOBAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-05-2262-46,22-009,JUTIAPA,ASUNCION MITA,INSTITUTO PARTICULAR MIXTO NUESTRA SENORA DE LA ASUNCION,BARRIO LA PAZ,78459147.0,GAUDY YADIRA ISABEL IXCHOP AMBROCIO,JULIA ALICIA GARCIA RAMIREZ DE PALMA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-05-2287-46,22-009,JUTIAPA,ASUNCION MITA,INSTITUTO PARTICULAR MIXTO NUESTRA SENORA DE LA ASUNCION,BARRIO LA PAZ,78459147.0,GAUDY YADIRA ISABEL IXCHOP AMBROCIO,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),JUTIAPA
22-05-2461-46,22-017,JUTIAPA,ASUNCION MITA,INSTITUTO TECNICO INDUSTRIAL HENRY FORD,BARRIO CENTRAL,78460721.0,SANDRA PATRICIA LOPEZ DE CAMBARA,NESTOR GONZALO RODRIGUEZ COLINDRES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-06-0005-46,22-034,JUTIAPA,YUPILTEPEQUE,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,42802683.0,RIQUELMI SALAZAR VASQUEZ,LIMBER ALBERTO GONZALEZ ROBLES,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
22-06-0011-46,22-034,JUTIAPA,YUPILTEPEQUE,"COLEGIO PARTICULAR MIXTO ""BRISAS DEL CHINGO""",ALDEA ESTANZUELA,30602683.0,RIQUELMI SALAZAR VASQUEZ,ESTRELLA SOLEDAD CORADO GARCIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-06-0015-46,22-034,JUTIAPA,YUPILTEPEQUE,INSTITUTO DIVERSIFICADO MUNICIPAL,ALDEA EL AMATILLO,31557911.0,RIQUELMI SALAZAR VASQUEZ,LUDVIN OSLENDA ASENCIO MONTERROSO,DIVERSIFICADO,MUNICIPAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-06-0016-46,22-034,JUTIAPA,YUPILTEPEQUE,INSTITUTO PARTICULAR MIXTO EL JICARO,ALDEA EL JICARO,57407418.0,RIQUELMI SALAZAR VASQUEZ,YOSSELINE ESKARLETT MUNOZ ZUNIGA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-06-0018-46,22-034,JUTIAPA,YUPILTEPEQUE,LICEO YUPANO,BARRIO EL INSTITUTO,78820861.0,RIQUELMI SALAZAR VASQUEZ,INMER WILFREDO VELASQUEZ DOMINGUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-06-0020-46,22-034,JUTIAPA,YUPILTEPEQUE,LICEO YUPANO,BARRIO EL CENTRO,78820861.0,RIQUELMI SALAZAR VASQUEZ,INMER WILFREDO VELASQUEZ DOMINGUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-06-0021-46,22-034,JUTIAPA,YUPILTEPEQUE,"COLEGIO PARTICULAR MIXTO ""BRISAS DEL CHINGO""",ALDEA ESTANZUELA,30602683.0,RIQUELMI SALAZAR VASQUEZ,ESTRELLA SOLEDAD CORADO GARCIA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-06-0027-46,22-034,JUTIAPA,YUPILTEPEQUE,"COLEGIO PARTICULAR MIXTO ""SAN FRANCISCO""",ALDEA EL AMATILLO,57476248.0,RIQUELMI SALAZAR VASQUEZ,HECTOR AMADO ASENCIO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-06-0029-46,22-034,JUTIAPA,YUPILTEPEQUE,LICEO YUPANO,BARRIO EL INSTITUTO,42321871.0,RIQUELMI SALAZAR VASQUEZ,INMER WILFREDO VELASQUEZ DOMINGUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),JUTIAPA
22-06-0030-46,22-034,JUTIAPA,YUPILTEPEQUE,INSTITUTO PARTICULAR MIXTO EL JICARO,ALDEA EL JICARO,57407418.0,RIQUELMI SALAZAR VASQUEZ,YOSELINNE ESKARLETT MUNOZ ZUNIGA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),JUTIAPA
22-06-0031-46,22-034,JUTIAPA,YUPILTEPEQUE,"COLEGIO PARTICULAR MIXTO ""SAN FRANCISCO""",ALDEA EL AMATILLO,57476248.0,RIQUELMI SALAZAR VASQUEZ,HECTOR AMADO ASENCIO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),JUTIAPA
22-06-0033-46,22-034,JUTIAPA,YUPILTEPEQUE,"COLEGIO PARTICULAR MIXTO ""BRISAS DEL CHINGO""",ALDEA ESTANZUELA,30602683.0,RIQUELMI SALAZAR VASQUEZ,ESTRELLA SOLEDAD CORADO GARCIA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),JUTIAPA
22-06-2267-46,22-034,JUTIAPA,YUPILTEPEQUE,INSTITUTO PARTICULAR MIXTO EL JICARO,ALDEA EL JICARO,57407418.0,RIQUELMI SALAZAR VASQUEZ,YOSELINNE ESKARLETT MUNOZ ZUNIGA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-06-2333-46,22-034,JUTIAPA,YUPILTEPEQUE,COLEGIO PARTICULAR MIXTO DE DIVERSIFICADO EL PORVENIR,CABECERA MUNICIPAL,40926406.0,RIQUELMI SALAZAR VASQUEZ,OSWALDO ZUNIGA PAREDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-07-0002-46,22-020,JUTIAPA,ATESCATEMPA,"COLEGIO PARTICULAR MIXTO DE DIVERSIFICADO ""LICEO SAN CRISTOBAL""",SAN CRISTOBAL FRONTERA,78845586.0,MARCELINA MARTINEZ GUEVARA DE HERNANDEZ,MARLON ESTUARDO PINTO PIMENTEI,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-07-0008-46,22-020,JUTIAPA,ATESCATEMPA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO LA FEDERAL,55731706.0,MARCELINA MARTINEZ GUEVARA DE HERNANDEZ,---,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-07-0021-46,22-020,JUTIAPA,ATESCATEMPA,ESCUELA DE CIENCIAS EMPRESARIALES ECCE,BARRIO EL CENTRO,53592568.0,MARCELINA MARTINEZ GUEVARA DE HERNANDEZ,MARCOS VINICIO GARCIA HERRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-07-0023-46,22-020,JUTIAPA,ATESCATEMPA,"COLEGIO PRIVADO ""SAN FRANCISCO DE ASIS""",ZONA 0 BARRIO CENTRO,30394472.0,MARCELINA MARTINEZ GUEVARA DE HERNANDEZ,ANA RUTH VALLE SALAZAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-07-0026-46,22-020,JUTIAPA,ATESCATEMPA,"COLEGIO PRIVADO ""SAN FRANCISCO DE ASIS""","ZONA 0, BARRIO EL CENTRO",30394472.0,MARCELINA MARTINEZ GUEVARA DE HERNANDEZ,ANA RUTH VALLE SALAZAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-07-0027-46,22-020,JUTIAPA,ATESCATEMPA,COLEGIO EVANGELICO PARTICULAR MIXTO CENTROAMERICANO,BARRIO LA CEIBA,59136475.0,MARCELINA MARTINEZ GUEVARA DE HERNANDEZ,GLENDA MARLENI BEZA PALACIOS DE SAMAYOA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
22-07-0028-46,22-020,JUTIAPA,ATESCATEMPA,INSTITUTO MUNICIPAL DE EDUCACION DIVERSIFICADA,BARRIO LINDO,41515156.0,MARCELINA MARTINEZ GUEVARA DE HERNANDEZ,ADA AMARILIS REYES GUERRA,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-07-0029-46,22-020,JUTIAPA,ATESCATEMPA,"COLEGIO PRIVADO ""SAN FRANCISCO DE ASIS""","ZONA 0, BARRIO EL CENTRO",30394472.0,MARCELINA MARTINEZ GUEVARA DE HERNANDEZ,ANA RUTH VALLE SALAZAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-07-0031-46,22-020,JUTIAPA,ATESCATEMPA,"COLEGIO PRIVADO ""SAN FRANCISCO DE ASIS""","ZONA 0, BARRIO LAS ROSAS",30394472.0,MARCELINA MARTINEZ GUEVARA DE HERNANDEZ,ANA RUTH VALLE SALAZAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),JUTIAPA
22-07-0033-46,22-020,JUTIAPA,ATESCATEMPA,COLEGIO PRIVADO INNOVADOR TECNOLOGICO GUATEMALTECO,"ZONA 0, BARRIO EL CENTRO",30394472.0,MARCELINA MARTINEZ GUEVARA DE HERNANDEZ,ANA RUTH VALLE SALAZAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,VIRTUAL A DISTANCIA,JUTIAPA
22-07-0035-46,22-020,JUTIAPA,ATESCATEMPA,"COLEGIO PARTICULAR MIXTO ""SAN CRISTOBAL""","ALDEA SAN CRISTOBAL, FRONTERA",45736655.0,MARCELINA MARTINEZ GUEVARA DE HERNANDEZ,HAIVIN ESTRADA DE ELVIRA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),JUTIAPA
22-07-1838-46,22-020,JUTIAPA,ATESCATEMPA,ESCUELA DE CIENCIAS EMPRESARIALES ECCE,BARRIO EL CENTRO,50421492.0,MARCELINA MARTINEZ GUEVARA DE HERNANDEZ,MARCOS VINICIO GARCIA HERRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-07-2070-46,22-020,JUTIAPA,ATESCATEMPA,COLEGIO PARTICULAR MIXTO DE DIVERSIFICADO LICEO SAN CRISTOBAL,ALDEA SAN CRISTOBAL FRONTERA,78845586.0,MARCELINA MARTINEZ GUEVARA DE HERNANDEZ,,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
